"id-icono-nombre-descripcion"
"173","https://static.wikia.nocookie.net/bindingofisaac/images/8/8e/Objeto_Almuerzo.png/revision/latest?cb=20210304050929&path-prefix=es","Almuerzo","Da un contenedor de vida roja lleno. RP Cura 1 corazón rojo adicional."
"174","https://static.wikia.nocookie.net/bindingofisaac/images/8/8a/Objeto_Am%C3%ADgdala.png/revision/latest?cb=20210304052015&path-prefix=es","Amígdala","Un familiar que puede bloquear proyectiles enemigos."
"175","https://static.wikia.nocookie.net/bindingofisaac/images/f/f3/Objeto_Ave_Muerta.png/revision/latest?cb=20210304050707&path-prefix=es","Ave Muerta","Al recibir daño, hace aparecer un familiar que sigue a los enemigos durante la habitación actual y causa ~5 de daño por contacto."
"176","https://static.wikia.nocookie.net/bindingofisaac/images/b/bb/Objeto_Azufre.png/revision/latest?cb=20210304050601&path-prefix=es","Azufre","Las lágrimas son reemplazadas por un rayo láser que atraviesa a todos los enemigos y obstáculos en su camino y causa mucho daño. Necesita ser cargado."
"177","https://static.wikia.nocookie.net/bindingofisaac/images/7/76/Objeto_Batido_de_chocolate.png/revision/latest?cb=20210415210818&path-prefix=es","Batido de chocolate","Da lágrimas cargadas que causan mucho daño cuando la carga está completa."
"178","https://static.wikia.nocookie.net/bindingofisaac/images/7/71/Objeto_Beb%C3%A9_Demonio.png/revision/latest?cb=20210415210951&path-prefix=es","Bebé Demonio","Un familiar que sigue a Isaac y dispara automáticamente a los enemigos a su alcance."
"179","https://static.wikia.nocookie.net/bindingofisaac/images/8/85/Objeto_Bobby-Bomba.png/revision/latest?cb=20210304050546&path-prefix=es","Bobby-Bomba","Da 5 bombas. Las bombas seguirán a los enemigos."
"180","https://static.wikia.nocookie.net/bindingofisaac/images/d/dc/Objeto_Bolsa_de_Bombas.png/revision/latest?cb=20210304050548&path-prefix=es","Bolsa de Bombas","Un familiar que suelta bombas cada 3 habitaciones."
"181","https://static.wikia.nocookie.net/bindingofisaac/images/0/07/Objeto_Bolsa_de_centavos.png/revision/latest?cb=20210304051816&path-prefix=es","Bolsa de centavos","Un familiar que suelta una moneda cada 2 habitaciones."
"182","https://static.wikia.nocookie.net/bindingofisaac/images/8/8f/Objeto_Bolsa_de_Sangre.png/revision/latest?cb=20210415210645&path-prefix=es","Bubón sanguíneo","Da un contenedor de vida roja, cura 5 corazones rojos y da + 0.3 Velocidad."
"183","https://static.wikia.nocookie.net/bindingofisaac/images/9/9b/Objeto_Cabeza_de_Cricket.png/revision/latest?cb=20210304050643&path-prefix=es","Cabeza de Cricket","Da + 0.5 Daño y un multiplicador de × 1.5 Daño."
"184","https://static.wikia.nocookie.net/bindingofisaac/images/3/3b/Objeto_Carne_podrida.png/revision/latest?cb=20210304051813&path-prefix=es","Carne podrida","Da un contenedor de vida roja lleno. RP Cura 1 corazón rojo adicional."
"185","https://static.wikia.nocookie.net/bindingofisaac/images/f/f8/Objeto_Cebolla_triste.png/revision/latest?cb=20210304052006&path-prefix=es","Cebolla triste","Da + 0.7 Lágrimas."
"186","https://static.wikia.nocookie.net/bindingofisaac/images/8/88/Objeto_Cena.png/revision/latest?cb=20210304050721&path-prefix=es","Cena","Da un contenedor de vida roja lleno. RP Cura 1 corazón de vida roja adicional."
"187","https://static.wikia.nocookie.net/bindingofisaac/images/6/63/Objeto_Cubo_de_carne.png/revision/latest?cb=20210304050646&path-prefix=es","Cubo de carne","Un familiar orbital que bloquea proyectiles y causa daño por contacto. Conseguir copias adicionales le permitirá disparar, después podrá seguir a enemigos y en su último nivel causa más daño."
"188","https://static.wikia.nocookie.net/bindingofisaac/images/c/c0/Objeto_Cubo_de_manteca.png/revision/latest?cb=20210304050607&path-prefix=es","Cubo de manteca","Da 2 contenedores de vida roja vacíos y cura a Isaac medio corazón, pero pierde - 0.2 Velocidad."
"189","https://static.wikia.nocookie.net/bindingofisaac/images/9/98/Objeto_Cuchara_de_madera.png/revision/latest?cb=20210304052036&path-prefix=es","Cuchara de madera","Da + 0.3 Velocidad."
"190","https://static.wikia.nocookie.net/bindingofisaac/images/a/a7/Objeto_Cuernos_de_Loki.png/revision/latest?cb=20210304050923&path-prefix=es","Cuernos de Loki","Isaac puede disparar 4 lágrimas en las direcciones cardinales."
"191","https://static.wikia.nocookie.net/bindingofisaac/images/2/26/Objeto_Desayuno.png/revision/latest?cb=20210304050559&path-prefix=es","Desayuno","Da un contenedor de vida roja lleno. RP Cura 1 corazón rojo adicional."
"192","https://static.wikia.nocookie.net/bindingofisaac/images/3/35/Objeto_Dinero_%3D_poder.png/revision/latest?cb=20210304051656&path-prefix=es","Dinero = poder","Da + 0.04 Daño por cada moneda que Isaac tenga."
"193","https://static.wikia.nocookie.net/bindingofisaac/images/7/7b/Objeto_Doblador_de_cucharas.png/revision/latest?cb=20210304051856&path-prefix=es","Doblador de cucharas","Las lágrimas siguen a los enemigos."
"194","https://static.wikia.nocookie.net/bindingofisaac/images/5/53/Objeto_Dr._Fetus.png/revision/latest?cb=20210415211004&path-prefix=es","Dr. Fetus","Las lágrimas son reemplazadas por bombas que aprovechan efectos de bomba."
"195","https://static.wikia.nocookie.net/bindingofisaac/images/d/d7/Objeto_El_Halo.png/revision/latest?cb=20210304051950&path-prefix=es","El Halo","Da un contenedor de vida roja lleno, + 0.3 Daño, + 0.2 Lágrimas, + 0.25 Rango, + 0.3 Velocidad y +0.5 de altura de lágrima."
"196","https://static.wikia.nocookie.net/bindingofisaac/images/9/9d/Objeto_El_Ojo_Interior.png/revision/latest?cb=20210304051952&path-prefix=es","El Ojo Interior","Da triple disparo pero disminuye la cadencia."
"197","https://static.wikia.nocookie.net/bindingofisaac/images/c/ce/Objeto_El_Resfriado_Com%C3%BAn.png/revision/latest?cb=20210304051944&path-prefix=es","El Resfriado Común","Las lágrimas pueden ser venenosas."
"198","https://static.wikia.nocookie.net/bindingofisaac/images/2/26/Objeto_El_cintur%C3%B3n.png/revision/latest?cb=20210304051926&path-prefix=es","El cinturón","Da + 0.3 Velocidad."
"199","https://static.wikia.nocookie.net/bindingofisaac/images/0/05/Objeto_El_pacto.png/revision/latest?cb=20210304052001&path-prefix=es","El pacto","Da + .5 Daño, + 0.7 Lágrimas y RP 2 corazones de alma"
"200","https://static.wikia.nocookie.net/bindingofisaac/images/0/08/Objeto_El_par%C3%A1sito.png/revision/latest?cb=20210304052001&path-prefix=es","El parásito","Las lágrimas de Isaac se dividen en 2 al impactar."
"201","https://static.wikia.nocookie.net/bindingofisaac/images/b/b2/Objeto_El_virus.png/revision/latest?cb=20210304052010&path-prefix=es","El virus","Isaac envenena a los enemigos al entrar en contacto. Da RP - 0.1 Velocidad / RP + 0.2 Velocidad. AB RP Los enemigos envenenados pueden soltar un corazón negro al morir."
"202","https://static.wikia.nocookie.net/bindingofisaac/images/d/d0/Objeto_Encanto_del_Vampiro.png/revision/latest?cb=20210304050627&path-prefix=es","Encanto del Vampiro","Cura a Isaac medio corazón rojo por cada 13 enemigos matados. RP Da + 0.3 Daño."
"203","https://static.wikia.nocookie.net/bindingofisaac/images/6/61/Objeto_Escatol.png/revision/latest?cb=20210331122223&path-prefix=es","Escatol","Algunos tipos de mosca serán inofensivas o aliadas."
"204","https://static.wikia.nocookie.net/bindingofisaac/images/b/bb/Objeto_Flecha_de_Cupido.png/revision/latest?cb=20210304050647&path-prefix=es","Flecha de Cupido","Da lágrimas perforantes que atraviesan enemigos."
"205","https://static.wikia.nocookie.net/bindingofisaac/images/f/f9/Objeto_Furia_por_esteroides.png/revision/latest?cb=20210304051810&path-prefix=es","Furia por esteroides","Da + 5.25 Rango, +0.5 de altura de lágrima y RP + 0.6 Velocidad / RP + 0.3 Velocidad."
"206","https://static.wikia.nocookie.net/bindingofisaac/images/6/63/Objeto_Gato_muerto.png/revision/latest?cb=20210304050708&path-prefix=es","Gato muerto","Deja a Isaac con sólo 1 contenedor de vida roja, pero da 9 vidas extra. Isaac revive con 1 contenedor de vida roja."
"207","https://static.wikia.nocookie.net/bindingofisaac/images/2/24/Objeto_Halo_de_moscas.png/revision/latest?cb=20210331122129&path-prefix=es","Halo de moscas","Da 2 Pretty Flies."
"208","https://static.wikia.nocookie.net/bindingofisaac/images/2/2f/Objeto_Hemoptisis.png/revision/latest?cb=20210331122133&path-prefix=es","Hemoptisis","Pulsar dos veces el botón de disparo hace que Isaac estornude sangre, causando daño a los enemigos frente a él."
"209","https://static.wikia.nocookie.net/bindingofisaac/images/3/35/Objeto_Hermana_Maggy.png/revision/latest?cb=20210415211739&path-prefix=es","Hermana Maggy","Un familiar que dispara RP lágrimas normales / RP lágrimas de sangre."
"210","https://static.wikia.nocookie.net/bindingofisaac/images/6/6e/Objeto_Hermano_Bobby.png/revision/latest?cb=20210331122054&path-prefix=es","Hermano Bobby","Un familiar que sigue a Isaac y dispara lágrimas normales."
"211","https://static.wikia.nocookie.net/bindingofisaac/images/5/5d/Objeto_Hongo_m%C3%A1gico.png/revision/latest?cb=20210304050933&path-prefix=es","Hongo mágico","Hace a Isaac más grande. Da un contenedor de vida roja, + 0.3 Daño, × 1.5 Daño, + 5.25 Rango y + 0.3 Velocidad. Cura toda la vida roja al recogerlo."
"212","https://static.wikia.nocookie.net/bindingofisaac/images/9/9e/Objeto_Honguito.png/revision/latest?cb=20210304051634&path-prefix=es","Honguito","Reduce el tamaño de Isaac y da + 0.3 Velocidad, +1.5 de altura de lágrima y - 4.25 Rango."
"213","https://static.wikia.nocookie.net/bindingofisaac/images/0/0a/Objeto_Hormonas_de_crecimiento.png/revision/latest?cb=20210304050810&path-prefix=es","Hormonas de crecimiento","Da + 1 Daño y RP + 0.4 Velocidad / RP + 0.2 Velocidad."
"214","https://static.wikia.nocookie.net/bindingofisaac/images/8/86/Objeto_H%C3%ADgado_crudo.png/revision/latest?cb=20210304051803&path-prefix=es","Hígado crudo","Da 2 contenedores de vida roja y cura completamente a Isaac."
"215","https://static.wikia.nocookie.net/bindingofisaac/images/f/f3/Objeto_La_Br%C3%BAjula.png/revision/latest?cb=20210304051945&path-prefix=es","La Brújula","Revela las habitaciones especiales en el mapa, excepto habitaciones secretas."
"216","https://static.wikia.nocookie.net/bindingofisaac/images/3/3c/Objeto_La_Hostia.png/revision/latest?cb=20210304052011&path-prefix=es","La Hostia","Todas las fuentes de daño causan sólo medio corazón de daño."
"217","https://static.wikia.nocookie.net/bindingofisaac/images/6/6a/Objeto_La_Reliquia.png/revision/latest?cb=20210415211948&path-prefix=es","La Reliquia","Un familiar que suelta corazones de alma cadad 5-6 habitaciones."
"218","https://static.wikia.nocookie.net/bindingofisaac/images/d/d3/Objeto_La_Roca_peque%C3%B1a.png/revision/latest?cb=20210304052008&path-prefix=es","La Roca pequeña","Da + 1 Daño, + 0.2 Lágrimas y - 0.2 Velocidad."
"219","https://static.wikia.nocookie.net/bindingofisaac/images/1/18/Objeto_La_bater%C3%ADa.png/revision/latest?cb=20210304051924&path-prefix=es","La batería","Los objetos activables pueden ser ""sobrecargados"" para tener una segunda carga de uso."
"220","https://static.wikia.nocookie.net/bindingofisaac/images/3/31/Objeto_La_escalera.png/revision/latest?cb=20210415211924&path-prefix=es","La escalera","Permite caminar sobre agujeros del tamañod de un cuadro colocando automáticamente una escalera entre dos secciones caminables."
"221","https://static.wikia.nocookie.net/bindingofisaac/images/6/67/Objeto_La_marca.png/revision/latest?cb=20210304051955&path-prefix=es","La marca","Da un corazón de alma, + 1 Daño y + 0.2 Velocidad."
"222","https://static.wikia.nocookie.net/bindingofisaac/images/a/ab/Objeto_Labial_de_Mam%C3%A1.png/revision/latest?cb=20210304051648&path-prefix=es","Labial de Mamá","Da + 5.25 Rango y +0.5 de altura de lágrima. RP Hace aparecer un corazón al azar."
"223","https://static.wikia.nocookie.net/bindingofisaac/images/4/4c/Objeto_Lentillas_de_Mam%C3%A1.png/revision/latest?cb=20210304051642&path-prefix=es","Lentillas de Mamá","Da + 0.25 Rango. Puede disparar lágrimas que petrifican."
"224","https://static.wikia.nocookie.net/bindingofisaac/images/3/36/Objeto_Llave_esquel%C3%A9tica.png/revision/latest?cb=20210304051843&path-prefix=es","Llave esquelética","Da 99 llaves."
"225","https://static.wikia.nocookie.net/bindingofisaac/images/e/e2/Objeto_Magneto.png/revision/latest?cb=20210304050935&path-prefix=es","Magneto","Atrae los recursos hacia Isaac."
"226","https://static.wikia.nocookie.net/bindingofisaac/images/a/a2/Objeto_Mapa_del_tesoro.png/revision/latest?cb=20210304052021&path-prefix=es","Mapa del tesoro","Revela todas las habitaciones del piso, pero no revela el tipo de habitación ni las habitaciones secretas."
"227","https://static.wikia.nocookie.net/bindingofisaac/images/8/85/Objeto_Menor_que_tres.png/revision/latest?cb=20210304051628&path-prefix=es","Menor que tres"
"228","https://static.wikia.nocookie.net/bindingofisaac/images/b/bc/Objeto_Mi_reflejo.png/revision/latest?cb=20210304051710&path-prefix=es","Mi reflejo","Da + 1.5 Rango, +1 de altura de lágrima y un multiplicador de × 1.6 Velocidad del proyectil. Las lágrimas tendrán un efecto de búmeran."
"229","https://static.wikia.nocookie.net/bindingofisaac/images/f/f2/Objeto_N%C3%BAmero_1.png/revision/latest?cb=20210304051719&path-prefix=es","Número 1","Da + 1.5 Lágrimas pero reduce mucho el rango."
"230","https://static.wikia.nocookie.net/bindingofisaac/images/c/c5/Objeto_Odd_Mushroom_%28Large%29.png/revision/latest?cb=20210304051721&path-prefix=es","Odd Mushroom (Large)","Da un contenedor de vida roja vacío, + 0.3 Daño, + 0.25 Rango, +0.5 de altura de lágrima y - 0.1 Velocidad."
"231","https://static.wikia.nocookie.net/bindingofisaac/images/d/dd/Objeto_Odd_Mushroom_%28Thin%29.png/revision/latest?cb=20210304051722&path-prefix=es","Odd Mushroom (Thin)","Da + 1.7 Lágrimas, + 0.3 Velocidad y reduce ligeramente el daño."
"232","https://static.wikia.nocookie.net/bindingofisaac/images/d/d0/Objeto_Ojo_de_Mam%C3%A1.png/revision/latest?cb=20210304051643&path-prefix=es","Ojo de Mamá","Puede disparar una lágrima adicional desde la parte trasera de la cabeza de Isaac."
"233","https://static.wikia.nocookie.net/bindingofisaac/images/3/36/Objeto_PHD.png/revision/latest?cb=20210304051732&path-prefix=es","PHD","Convierte las píldoras malas en píldoras buenas, hace aparecer una píldora e identifica todas las píldoras. Cura 2 corazones rojos y aumenta el pago de las máquinas de donación de sangre."
"234","https://static.wikia.nocookie.net/bindingofisaac/images/2/29/Objeto_Pent%C3%A1culo.png/revision/latest?cb=20210304051731&path-prefix=es","Pentáculo","Da + 1 Daño. Aumenta la probabilidad de la habitación del pacto un 10%."
"235","https://static.wikia.nocookie.net/bindingofisaac/images/4/46/Objeto_Peque%C3%B1o_C.H.A.D..png/revision/latest?cb=20210304050919&path-prefix=es","Pequeño C.H.A.D.","Un familiar que suelta mitades de corazón rojo cada 3 habitaciones."
"236","https://static.wikia.nocookie.net/bindingofisaac/images/6/60/Objeto_Peque%C3%B1o_Chubby.png/revision/latest?cb=20210304050920&path-prefix=es","Pequeño Chubby","Un familiar que carga y embiste hacia adelante, causando daño por contacto en su camino."
"237","https://static.wikia.nocookie.net/bindingofisaac/images/8/80/Objeto_Peque%C3%B1o_Gish.png/revision/latest?cb=20210415211335&path-prefix=es","Pequeño Gish","Un familiar que dispara lágrimas que ralentizan."
"238","https://static.wikia.nocookie.net/bindingofisaac/images/0/0b/Objeto_Peque%C3%B1o_Steven.png/revision/latest?cb=20210304050923&path-prefix=es","Pequeño Steven","Un familiar que dispara lágrimas que siguen a los enemigos."
"239","https://static.wikia.nocookie.net/bindingofisaac/images/e/e9/Objeto_Percha_de_Alambre.png/revision/latest?cb=20210304052034&path-prefix=es","Percha de Alambre","Da + 0.7 Lágrimas."
"240","https://static.wikia.nocookie.net/bindingofisaac/images/4/43/Objeto_Picadura_de_ara%C3%B1a.png/revision/latest?cb=20210304051852&path-prefix=es","Picadura de araña","Las lágrimas pueden ralentizar."
"241","https://static.wikia.nocookie.net/bindingofisaac/images/8/86/Objeto_Pie_de_la_suerte.png/revision/latest?cb=20210304050927&path-prefix=es","Pie de la suerte","Da + 1 Suerte, aumenta la probabilidad de ganar en el Trile y Máquinas de la fortuna, RP y convierte las píldoras malas en píldoras buenas sin identificarlas."
"242","https://static.wikia.nocookie.net/bindingofisaac/images/a/a7/Objeto_Postre.png/revision/latest?cb=20210304050720&path-prefix=es","Postre","Da un contenedor de vida roja lleno. RP Cura 1 corazón de vida roja adicional."
"243","https://static.wikia.nocookie.net/bindingofisaac/images/d/d5/Objeto_Ramera_de_Babilonia.png/revision/latest?cb=20210304052033&path-prefix=es","Ramera de Babilonia","Da + 1.5 Daño y + 0.3 Velocidad cuando Isaac tiene medio corazón rojo o menos, ignorando corazones de alma o negros."
"244","https://static.wikia.nocookie.net/bindingofisaac/images/8/8c/Objeto_Rebajas_de_Steam.png/revision/latest?cb=20210304051900&path-prefix=es","Rebajas de Steam","Reduce todos los precios de la tienda a la mitad."
"245","https://static.wikia.nocookie.net/bindingofisaac/images/e/e6/Objeto_Robo-Baby.png/revision/latest?cb=20210415211652&path-prefix=es","Robo-Baby","Un familiar que dispara láseres de Tecnología."
"246","https://static.wikia.nocookie.net/bindingofisaac/images/1/19/Objeto_Ropa_interior_de_Mam%C3%A1.png/revision/latest?cb=20210304051655&path-prefix=es","Ropa interior de Mamá","Da + 5.25 Rango y +0.5 de altura de lágrima. RP Hace aparecer 3-6 moscas azules al recogerlo."
"247","https://static.wikia.nocookie.net/bindingofisaac/images/b/bc/Objeto_Rosario.png/revision/latest?cb=20210304051811&path-prefix=es","Rosario","Da 3 corazones de alma y permite que La Biblia pueda aparecer en cualquier fuente de obtención de objetos. RP También da + 0.5 Lágrimas."
"248","https://static.wikia.nocookie.net/bindingofisaac/images/2/22/Objeto_Sangre_del_m%C3%A1rtir.png/revision/latest?cb=20210304050536&path-prefix=es","Sangre del mártir","Da + 1 Daño y le da a Isaac lágrimas de sangre."
"249","https://static.wikia.nocookie.net/bindingofisaac/images/e/e7/Objeto_Se%C3%B1or_del_Abismo.png/revision/latest?cb=20210415211343&path-prefix=es","Señor del Abismo","Da vuelo y + 0.3 Velocidad."
"250","https://static.wikia.nocookie.net/bindingofisaac/images/7/70/Objeto_Siempre_solo.png/revision/latest?cb=20210304050751&path-prefix=es","Siempre solo","Una mosca que orbita lejos, causando 30 de daño por segundo."
"251","https://static.wikia.nocookie.net/bindingofisaac/images/e/eb/Objeto_Sombrero_de_espele%C3%B3logo.png/revision/latest?cb=20210304051851&path-prefix=es","Sombrero de espeleólogo","Revela el tipo de las habitaciones adyacentes, incluyendo la habitación secreta y súper secretas."
"252","https://static.wikia.nocookie.net/bindingofisaac/images/1/17/Objeto_Sr._Mega.png/revision/latest?cb=20210304051706&path-prefix=es","Sr. Mega","Da 5 bombas. Las bombas serán más grandes y tendrán un mayor alcance y daño."
"253","https://static.wikia.nocookie.net/bindingofisaac/images/f/fc/Objeto_Steven.png/revision/latest?cb=20210415211818&path-prefix=es","Steven"
"254","https://static.wikia.nocookie.net/bindingofisaac/images/0/0a/Objeto_S%C3%BAper_Vendaje.png/revision/latest?cb=20210304051909&path-prefix=es","Súper Vendaje","Da un contenedor de vida roja lleno y dos corazones de alma."
"255","https://static.wikia.nocookie.net/bindingofisaac/images/b/b1/Objeto_Tabla_Ouija.png/revision/latest?cb=20210304051724&path-prefix=es","Tabla Ouija","Da lágrimas espectrales que pueden atravesar obstáculos."
"256","https://static.wikia.nocookie.net/bindingofisaac/images/8/83/Objeto_Tacones_de_Mam%C3%A1.png/revision/latest?cb=20210304051645&path-prefix=es","Tacones de Mamá","Da + 5.25 Rango y +0.5 de altura de lágrima. RP Isaac causa 12 de daño por contacto."
"257","https://static.wikia.nocookie.net/bindingofisaac/images/a/aa/Objeto_Tecnolog%C3%ADa.png/revision/latest?cb=20210304051919&path-prefix=es","Tecnología","Reemplaza las lágrimas de Isaac por un láser perforante de rango ilimitado."
"258","https://static.wikia.nocookie.net/bindingofisaac/images/2/26/Objeto_Transcendencia.png/revision/latest?cb=20210304052020&path-prefix=es","Transcendencia","Permite volar."
"259","https://static.wikia.nocookie.net/bindingofisaac/images/a/a4/Objeto_Un_Trozo_de_Carb%C3%B3n.png/revision/latest?cb=20210304050457&path-prefix=es","Un Trozo de Carbón","Las lágrimas hacen más daño conforme viajan más distancia."
"260","https://static.wikia.nocookie.net/bindingofisaac/images/5/5a/Objeto_Un_cuarto.png/revision/latest?cb=20210304050501&path-prefix=es","Un cuarto","Da 25 monedas."
"261","https://static.wikia.nocookie.net/bindingofisaac/images/8/84/Objeto_Un_d%C3%B3lar.png/revision/latest?cb=20210304050456&path-prefix=es","Un dólar","Da 99 monedas."
"262","https://static.wikia.nocookie.net/bindingofisaac/images/b/b4/Objeto_Visi%C3%B3n_de_rayos_X.png/revision/latest?cb=20210304052037&path-prefix=es","Visión de rayos X","Revela y abre las entradas de las habitaciones secretas y súper secretas."
"263","https://static.wikia.nocookie.net/bindingofisaac/images/7/77/Objeto_%C2%A1%2B1%21.png/revision/latest?cb=20210304050450&path-prefix=es","¡+1!","Da una vida extra. Al morir, Isaac reaparece en la habitación anterior con vida completa y pierde 1up!"
"264","https://static.wikia.nocookie.net/bindingofisaac/images/8/86/Objeto_%C2%A1Buum%21.png/revision/latest?cb=20210304050553&path-prefix=es","¡Buum!","Da 10 bombas."
"265","https://static.wikia.nocookie.net/bindingofisaac/images/3/37/Objeto_%C3%81ngel_Guardi%C3%A1n.png/revision/latest?cb=20210415211136&path-prefix=es","Ángel Guardián","Un familiar orbital que bloquea proyectiles y causa daño por contacto. Aumenta la velocidad a la que orbitan el resto de familiares."
"266","https://static.wikia.nocookie.net/bindingofisaac/images/0/0b/Objeto_Abel.png/revision/latest?cb=20210304050504&path-prefix=es","Abel","Hace aparecer un familiar que imita los movimientos de Isaac y dispara en dirección opuesta."
"267","https://static.wikia.nocookie.net/bindingofisaac/images/0/0d/Objeto_Agua_bendita.png/revision/latest?cb=20210415211206&path-prefix=es","Agua bendita","RP Un familiar que se rompe cuando Isaac recibe daño, dejando un charco de creep azul. RP Un familiar que se lanza en la dirección en que dispara Isaac. Se rompe al golpear a un enemigo, dejando un charco de creep azul que petrifica a los enemigos."
"268","https://static.wikia.nocookie.net/bindingofisaac/images/8/88/Objeto_Amigo_Pordiosero.png/revision/latest?cb=20210304050609&path-prefix=es","Amigo Pordiosero","Un familiar que recoge monedas y da recursos al azar a cambio. No suelta objetos de pedestal."
"269","https://static.wikia.nocookie.net/bindingofisaac/images/e/ef/Objeto_Amor_Rudo.png/revision/latest?cb=20210304052018&path-prefix=es","Amor Rudo","Puede disparar dientes en lugar de lágrimas, los cuales causan más daño."
"270","https://static.wikia.nocookie.net/bindingofisaac/images/0/0d/Objeto_Anj.png/revision/latest?cb=20210304050511&path-prefix=es","Anj","Al morir, el jugador revive como ??? con 3 corazones de alma."
"271","https://static.wikia.nocookie.net/bindingofisaac/images/9/98/Objeto_Ara%C3%B1a_mutante.png/revision/latest?cb=20210304051708&path-prefix=es","Araña mutante","Da disparo cuádruple pero disminuye la cadencia."
"272","https://static.wikia.nocookie.net/bindingofisaac/images/5/58/Objeto_Beb%C3%A9_Arlequ%C3%ADn.png/revision/latest?cb=20210304050821&path-prefix=es","Bebé Arlequín","Un familiar que dispara dos lágrimas a la vez diagonalmente."
"273","https://static.wikia.nocookie.net/bindingofisaac/images/5/5e/Objeto_Beb%C3%A9_arco%C3%ADris.png/revision/latest?cb=20210415211638&path-prefix=es","Bebé arcoíris","Un familiar que dispara lágrimas con efectos al azar."
"274","https://static.wikia.nocookie.net/bindingofisaac/images/d/dc/Objeto_Beb%C3%A9_fantasma.png/revision/latest?cb=20210415211110&path-prefix=es","Bebé fantasma","Un familiar que dispara lágrimas espectrales."
"275","https://static.wikia.nocookie.net/bindingofisaac/images/d/db/Objeto_Billete_de_3_d%C3%B3lares.png/revision/latest?cb=20210304050452&path-prefix=es","Billete de 3 dólares","Da efectos de lágrima al azar RP en cada habitación RP cada pocos segundos."
"276","https://static.wikia.nocookie.net/bindingofisaac/images/6/60/Objeto_Bola_8_m%C3%A1gica.png/revision/latest?cb=20210415211354&path-prefix=es","Bola 8 mágica","Da + 0.16 Velocidad del proyectil, hace aparecer una carta al azar RP y aumenta la probabilidad de encontrar un planetario."
"277","https://static.wikia.nocookie.net/bindingofisaac/images/a/a5/Objeto_Bola_R%C3%A1pida.png/revision/latest?cb=20210304051849&path-prefix=es","Bola Rápida","Da + 0.3 Velocidad y + 0.2 Velocidad del proyectil."
"278","https://static.wikia.nocookie.net/bindingofisaac/images/9/98/Objeto_Bola_de_pelo_de_Guppy.png/revision/latest?cb=20210304050813&path-prefix=es","Bola de pelo de Guppy","Un familiar que sigue a Isaac, bloquea proyectiles y causa daño. Crece al matar enemigos."
"279","https://static.wikia.nocookie.net/bindingofisaac/images/2/2d/Objeto_Bolso_de_Mam%C3%A1.png/revision/latest?cb=20210304051651&path-prefix=es","Bolso de Mamá","Permite llevar una segunda baratija a la vez."
"280","https://static.wikia.nocookie.net/bindingofisaac/images/b/b7/Objeto_Caja.png/revision/latest?cb=20210304050557&path-prefix=es","Caja","Hace aparecer 1 moneda, 1 llave, 1 bomba, 1 corazón rojo, 1 carta o runa, 1 píldora y 1 baratija."
"281","https://static.wikia.nocookie.net/bindingofisaac/images/a/a4/Objeto_Chico_del_desfile.png/revision/latest?cb=20210415211556&path-prefix=es","Chico del desfile","Hace aparecer 7 monedas al azar."
"282","https://static.wikia.nocookie.net/bindingofisaac/images/0/08/Objeto_Cola_de_Guppy.png/revision/latest?cb=20210304050816&path-prefix=es","Cola de Guppy","Las recompensas por limpiar habitaciones tienen un 33% de probabilidad de ser reemplazadas por un cofre y un 33% de probabilidad de ser reemplazadas por nada."
"283","https://static.wikia.nocookie.net/bindingofisaac/images/8/8e/Objeto_Cruz_celta.png/revision/latest?cb=20210415210800&path-prefix=es","Cruz celta","Tiene una probabilidad de dar un escudo que anula todo tipo de daño durante 7 segundos al recibir daño."
"284","https://static.wikia.nocookie.net/bindingofisaac/images/7/73/Objeto_C%C3%A9lulas_madre.png/revision/latest?cb=20210304051902&path-prefix=es","Células madre","Da un contenedor de vida roja lleno y + 0.16 Velocidad del proyectil."
"285","https://static.wikia.nocookie.net/bindingofisaac/images/6/6d/Objeto_Daga_de_Sacrificio.png/revision/latest?cb=20210304051820&path-prefix=es","Daga de sacrificio","Un familiar orbital que causa 225 de daño por segundo al contacto y bloquea proyectiles."
"286","https://static.wikia.nocookie.net/bindingofisaac/images/2/26/Objeto_Destino.png/revision/latest?cb=20210304050747&path-prefix=es","Destino","Da vuelo y 1 corazón eterno."
"287","https://static.wikia.nocookie.net/bindingofisaac/images/b/b8/Objeto_El_fisg%C3%B3n.png/revision/latest?cb=20210304052002&path-prefix=es","El fisgón","Un familiar que flota por la habitación diagonalmente, causando daño por contacto."
"288","https://static.wikia.nocookie.net/bindingofisaac/images/7/76/Objeto_El_frijol_negro.png/revision/latest?cb=20210304051928&path-prefix=es","El frijol negro","Cuando Isaac recibe daño, suelta un gas que envenena a los enemigos cercanos."
"289","https://static.wikia.nocookie.net/bindingofisaac/images/b/b6/Objeto_Escapulario.png/revision/latest?cb=20210304051824&path-prefix=es","Escapulario","Una vez por habitación, cuando Isaac recibe daño y sólo le queda medio corazón de vida, obtiene un corazón de alma."
"290","https://static.wikia.nocookie.net/bindingofisaac/images/6/6b/Objeto_Esp%C3%ADritu_de_la_noche.png/revision/latest?cb=20210304051855&path-prefix=es","Espíritu de la noche","Da vuelo y lágrimas espectrales."
"291","https://static.wikia.nocookie.net/bindingofisaac/images/2/2a/Objeto_Estigma.png/revision/latest?cb=20210304051905&path-prefix=es","Estigma","Da un contenedor de vida roja y aumenta el daño."
